Loyalty Number,Segment_Name,Risk_Level,Churn_Prob,CLV,Revenue_At_Risk,Recommended_Action,Months_Since_Last_Active,Flights_6M,Points_6M
357161,Champions,Low,0.013916892,6418.85,89.33044221126475,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,6004.0
357166,Dormant Members,Critical,0.99986184,5386.33,5385.5858054363725,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
357173,Champions,Low,0.00895033,6307.5,56.45420847460628,Routine: Standard newsletter + rewards update,0.0,7.0,13076.0
357199,Champions,Low,0.0069048614,5912.78,40.826926531298085,Routine: Standard newsletter + rewards update,0.0,5.0,8283.0
357298,Champions,Low,0.013269616,20885.56,277.14336722113194,Routine: Standard newsletter + rewards update,1.0333333333333334,9.0,12119.0
357375,Champions,Low,0.01567204,4865.37,76.2502695600316,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,5754.0
357381,Champions,Low,0.0064139417,8007.4,51.35899706697092,Routine: Standard newsletter + rewards update,0.0,8.0,6790.0
357466,Champions,Low,0.006266,3651.69,22.881490324982444,Routine: Standard newsletter + rewards update,0.0,14.0,18969.0
357549,Dormant Members,Critical,0.99943227,3964.73,3962.479087020755,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
357567,Champions,Low,0.010378745,11196.46,116.20520754789932,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,12896.0
357574,Champions,Low,0.009366548,2602.65,24.377845342364164,Routine: Standard newsletter + rewards update,0.0,9.0,14348.0
357589,Champions,Low,0.015507119,8656.4,134.23582297638058,Routine: Standard newsletter + rewards update,2.033333333333333,4.0,3068.0
357901,Champions,Low,0.0074843415,7218.16,54.02317448433489,Routine: Standard newsletter + rewards update,0.0,12.0,29160.0
357903,Dormant Members,Medium,0.35121918,2762.8,970.348342895508,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
357971,Champions,Low,0.0053261844,5015.64,26.71422374535352,Routine: Standard newsletter + rewards update,0.0,10.0,16070.0
357988,Champions,Low,0.0057806736,9052.95,52.332148938858886,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,35931.0
358012,Champions,Low,0.0050574783,9268.67,46.87609761340544,Routine: Standard newsletter + rewards update,0.0,4.0,4074.0
358020,Champions,Medium,0.31610113,2435.62,769.9022435629367,Engagement Nudge: Personalized bonus miles offer,5.033333333333333,3.0,3298.0
358039,Dormant Members,Low,0.022045178,6358.25,140.1687551732175,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
358054,At-Risk Loyalists,Critical,0.99005985,10461.58,10357.59035276413,Targeted Retention: Double points campaign for next 3 flights,9.1,0.0,0.0
358151,Dormant Members,Low,0.07399835,2562.84,189.6459234327078,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,8.0,14580.0
358201,Champions,Low,0.0053555737,3123.08,16.72588518893346,Routine: Standard newsletter + rewards update,1.0333333333333334,6.0,10819.0
358255,Dormant Members,Critical,0.9997081,7590.96,7588.744320645333,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
358375,Dormant Members,Critical,0.9998554,8382.63,8381.41786442399,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
358384,Champions,Low,0.015645294,6943.74,108.63685041893274,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,7508.0
358513,Champions,Low,0.0061790156,6701.57,41.40910569389816,Routine: Standard newsletter + rewards update,0.0,8.0,9235.0
358586,Dormant Members,Critical,0.9998338,7725.54,7724.256187148094,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
358792,Champions,Low,0.008716801,8714.92,75.9662249521166,Routine: Standard newsletter + rewards update,0.0,8.0,13604.0
358794,Champions,Low,0.12739454,3342.18,425.7754907092452,Routine: Standard newsletter + rewards update,4.0,5.0,9014.0
358900,Champions,Low,0.00855393,5318.9,45.4974962927401,Routine: Standard newsletter + rewards update,0.0,8.0,13826.0
358948,Dormant Members,Critical,0.99986553,12743.35,12741.636426210403,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
358968,Dormant Members,Critical,0.8689033,5003.34,4347.418533475399,Win-Back Campaign: 50% fare discount + reactivation bonus miles,6.066666666666666,1.0,592.0
358979,Champions,Low,0.0041127116,2867.31,11.792419218043795,Routine: Standard newsletter + rewards update,0.0,9.0,15552.0
358997,Dormant Members,Low,0.025350474,13406.92,339.87177448242903,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
359011,Champions,Low,0.042923268,14014.1,601.5309691082687,Routine: Standard newsletter + rewards update,3.066666666666667,7.0,7151.0
359029,Dormant Members,Low,0.01176657,7343.53,86.40815750764682,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,3.0,5439.0
359091,Champions,Low,0.022541769,5555.83,125.238235623762,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,18768.0
359133,Champions,Low,0.008251801,5638.54,46.52811076134443,Routine: Standard newsletter + rewards update,0.0,2.0,2790.0
359138,Dormant Members,Critical,0.9998605,7596.29,7595.230508449077,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
359188,At-Risk Loyalists,Critical,0.99705505,5218.34,5202.972268981934,Targeted Retention: Double points campaign for next 3 flights,10.133333333333333,0.0,0.0
359275,Champions,Low,0.0054012514,11009.13,59.46307851647492,Routine: Standard newsletter + rewards update,0.0,15.0,27601.0
359360,Champions,Low,0.00775185,3600.93,27.91386902473401,Routine: Standard newsletter + rewards update,0.0,12.0,18921.0
359446,Champions,Low,0.011317232,5504.14,62.29162764726207,Routine: Standard newsletter + rewards update,0.0,7.0,13079.0
359466,Champions,Low,0.007599091,5165.2,39.25082564577461,Routine: Standard newsletter + rewards update,0.0,8.0,11542.0
359575,Champions,Low,0.0069034984,14687.08,101.39223377313463,Routine: Standard newsletter + rewards update,0.0,6.0,10518.0
359693,Champions,Low,0.007238158,5253.49,38.02559080195613,Routine: Standard newsletter + rewards update,0.0,8.0,9271.0
359816,Champions,Low,0.0077569974,5828.18,45.20917690568604,Routine: Standard newsletter + rewards update,0.0,6.0,7564.0
360017,Champions,Low,0.0058033518,8639.5,50.13805749756284,Routine: Standard newsletter + rewards update,0.0,12.0,18217.0
360031,Dormant Members,Low,0.0075952737,2357.5,17.90585766779259,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
360240,Dormant Members,Low,0.018367346,3095.8,56.86163091138005,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,1.0,1481.0
360256,Champions,Low,0.051853195,6689.02,346.847057300508,Routine: Standard newsletter + rewards update,1.0333333333333334,9.0,12302.0
360435,Dormant Members,Low,0.0098805595,5343.12,52.79301517680288,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,6.0,7510.0
360446,Champions,Low,0.013531022,6314.49,85.44150168053805,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,15217.0
360472,Champions,Low,0.0051811114,4772.94,24.72913382336497,Routine: Standard newsletter + rewards update,0.0,14.0,21496.0
360485,Dormant Members,Critical,0.9998056,6388.21,6386.968318852782,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
360537,Champions,Low,0.005445534,3694.15,20.11661904829089,Routine: Standard newsletter + rewards update,0.0,10.0,11058.0
360730,Champions,Low,0.022191454,11280.73,250.3357977803424,Routine: Standard newsletter + rewards update,1.0333333333333334,17.0,23607.0
360732,Dormant Members,Low,0.074143745,4930.95,365.5990994330496,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
360744,Dormant Members,Critical,0.9998934,13869.93,13868.451838495732,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
360805,Champions,Low,0.06095438,6503.4,396.41071996763344,Routine: Standard newsletter + rewards update,3.066666666666667,6.0,7831.0
360868,Dormant Members,Low,0.021339457,4122.57,87.97340723197907,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
360902,Champions,Low,0.007547505,7582.11,57.22601465128362,Routine: Standard newsletter + rewards update,0.0,13.0,24422.0
360942,Champions,Low,0.007915484,2227.07,17.62833647897467,Routine: Standard newsletter + rewards update,0.0,10.0,13650.0
360981,Dormant Members,Low,0.01337627,22425.26,299.9663420178555,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
361109,Champions,Low,0.0050014704,9100.73,45.51703213736415,Routine: Standard newsletter + rewards update,0.0,15.0,21722.0
361237,Champions,Low,0.006420278,5768.09,37.0327412736509,Routine: Standard newsletter + rewards update,0.0,17.0,25346.0
361266,Champions,Low,0.004511994,2652.06,11.966078394083306,Routine: Standard newsletter + rewards update,0.0,10.0,14481.0
361434,Champions,Low,0.009952517,5270.01,52.44986530797557,Routine: Standard newsletter + rewards update,0.0,6.0,6866.0
361439,Champions,Low,0.022773378,6520.82,148.50109610423445,Routine: Standard newsletter + rewards update,1.0333333333333334,3.0,4917.0
361680,Dormant Members,Critical,0.9998665,6135.08,6134.260878448486,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
361707,Champions,Low,0.011316287,6829.41,77.28356586313807,Routine: Standard newsletter + rewards update,0.0,14.0,18995.0
361710,Dormant Members,Critical,0.99988055,8087.22,8086.254000105858,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
361816,Champions,Low,0.015020807,4605.04,69.17141832761466,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,18781.0
361827,Champions,Low,0.0133732,7870.36,105.25189717397092,Routine: Standard newsletter + rewards update,2.033333333333333,4.0,2107.0
361892,Champions,Low,0.008492644,4743.62,40.28587566999718,Routine: Standard newsletter + rewards update,0.0,10.0,10122.0
361944,At-Risk Loyalists,Critical,0.79945457,26113.36,20876.44498526573,Targeted Retention: Double points campaign for next 3 flights,5.033333333333333,4.0,4576.0
362055,Champions,Low,0.010174478,6781.27,68.99588516821154,Routine: Standard newsletter + rewards update,0.0,12.0,13923.0
362134,Dormant Members,Low,0.012494812,8113.96,101.38240305699408,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
362165,Champions,Low,0.0037221527,8388.72,31.22409656859934,Routine: Standard newsletter + rewards update,0.0,5.0,7373.0
362167,Champions,Low,0.005923747,7858.11,46.549456206383184,Routine: Standard newsletter + rewards update,0.0,13.0,27652.0
362201,Dormant Members,Low,0.007884849,15860.04,125.05401835933328,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,5.0,9691.0
362293,Champions,Low,0.02844838,11003.02,313.018099937886,Routine: Standard newsletter + rewards update,2.033333333333333,12.0,14519.0
362471,Champions,Low,0.0076317014,13009.24,99.28263534557074,Routine: Standard newsletter + rewards update,0.0,2.0,2050.0
362541,Champions,Low,0.009424833,9657.58,91.0210752994381,Routine: Standard newsletter + rewards update,0.0,13.0,16522.0
362586,Champions,Low,0.005742074,2949.28,16.934983978420497,Routine: Standard newsletter + rewards update,0.0,12.0,12854.0
362642,Dormant Members,Low,0.0042045633,8730.42,36.70760379499756,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,3.0,2725.0
362680,Champions,Low,0.008319943,3054.54,25.41359933869913,Routine: Standard newsletter + rewards update,0.0,6.0,6366.0
362736,Champions,Low,0.007303621,6113.87,44.6533902665088,Routine: Standard newsletter + rewards update,0.0,7.0,11891.0
362742,Dormant Members,Low,0.038016498,16007.95,608.566200581193,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,4.0,4252.0
362823,Dormant Members,Critical,0.99914515,8478.3,8471.052326810359,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
362841,Champions,Low,0.0071396176,9050.76,64.61896518297493,Routine: Standard newsletter + rewards update,3.066666666666667,2.0,2004.0
362855,Champions,Low,0.007162918,5457.34,39.09047821427696,Routine: Standard newsletter + rewards update,0.0,6.0,6835.0
362925,Champions,Low,0.0070447302,7688.02,54.160026997728274,Routine: Standard newsletter + rewards update,0.0,5.0,9307.5
363178,At-Risk Loyalists,Critical,0.9907466,3359.29,3328.205204087496,Targeted Retention: Double points campaign for next 3 flights,15.233333333333333,0.0,0.0
363199,Champions,Low,0.1126483,4428.03,498.81005550898607,Routine: Standard newsletter + rewards update,0.0,10.0,13514.0
363314,Champions,Low,0.0054987115,5157.64,28.360374305639414,Routine: Standard newsletter + rewards update,0.0,12.0,16946.0
363483,Dormant Members,Critical,0.99985623,5508.32,5507.528088645935,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
363513,Dormant Members,Critical,0.9998745,2959.82,2959.448461544514,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
363743,Champions,Low,0.010470256,14024.36,146.83864237248898,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,17873.0
363774,Champions,Low,0.010379896,2613.02,27.12287471681833,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,18167.0
363780,Dormant Members,Low,0.016942339,13419.4,227.3560242179781,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
363864,Dormant Members,Low,0.02218399,4987.64,110.645756412223,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,10.0,12873.0
363866,At-Risk Loyalists,Critical,0.9908372,3873.65,3838.156583219767,Targeted Retention: Double points campaign for next 3 flights,14.2,0.0,0.0
363925,Dormant Members,Low,0.06055969,4853.53,293.92827219903467,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,7.0,6191.0
363967,Champions,Low,0.006978461,5568.95,38.86270068234298,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
363983,Dormant Members,Low,0.0794579,18361.56,1458.971024364531,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
364049,Champions,Low,0.008478053,13367.87,113.33350920937956,Routine: Standard newsletter + rewards update,0.0,8.0,8882.0
364067,Champions,Low,0.011803594,8535.11,100.7449767519068,Routine: Standard newsletter + rewards update,0.0,10.0,18003.0
364137,Champions,Low,0.009743596,8427.17,82.11094350292348,Routine: Standard newsletter + rewards update,0.0,5.0,7114.0
364153,Champions,Low,0.0077258665,13037.03,100.72235348595306,Routine: Standard newsletter + rewards update,0.0,12.0,17253.0
364247,Dormant Members,Critical,0.9998543,2734.44,2734.041663866043,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
364264,Champions,Low,0.011160184,12157.33,135.67803607646377,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,13068.0
364356,Champions,Low,0.004198586,2592.44,10.884582555759698,Routine: Standard newsletter + rewards update,0.0,13.0,36357.0
364372,Dormant Members,Critical,0.99986374,9406.38,9405.098322236538,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
364596,Champions,Low,0.021881063,16710.84,365.65093509301545,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
364710,Champions,Low,0.0044537,51016.07,227.21027278590947,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,9294.0
364895,Champions,Low,0.005830989,13864.38,80.84305031156167,Routine: Standard newsletter + rewards update,0.0,18.0,28106.0
364908,Champions,Low,0.02069785,5011.75,103.73245341610163,Routine: Standard newsletter + rewards update,1.0333333333333334,14.0,12463.0
364931,Dormant Members,Low,0.007928785,4804.36,38.09273719832301,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,5022.0
365138,Champions,Low,0.004879489,7724.05,37.689417592785325,Routine: Standard newsletter + rewards update,0.0,4.0,5730.0
365156,Dormant Members,Low,0.010660202,7821.19,83.37546717650257,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
365166,Dormant Members,Low,0.008822815,2509.11,22.1374122442212,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
